#OTU ID	CKB1	CKB2	CKB3	CKB4	CKB5	CKB6	CKB7	CKB8	CKJ1	CKJ10	CKJ2	CKJ3	CKJ4	CKJ5	CKJ6	CKJ7	CKJ8	CKJ9	CKU1	CKU2	CKU3	CKU4	CKU5	CKU6	CKU7	CKU8	CKY1	CKY2	CKY3	CKY4	CKY5	CLU1	CLU2	CLU3	CLU4	CLU5	DDH1	DDH2	DDH3	DDL2	DDL22	DDL3	DDL4	DDN1	DDN2	DDN3	DDN4	DDN5	GLH1	GLH2	GLH3	GLL2	GLL3	GLL4	GLN1	GLN2	GLN3	GLN4	GLN5	JPU1	JPU2	JPU3	JPU4	JPU5	MHU1	MHU2	MHU3	MHU4	MHU5	TGH1	TGH2	TGH3	TGL2	TGL3	TGL4	TJH1	TJH2	TJH3	TJL2	TJL3	TJL4	TJN1	TJN2	TJN3	TJN4	TJN5	YMH1	YMH2	YMH3	YML2	YML3	YML4	YMN1	YMN2	YMN3	YMN4	YMN5	YMU1	YMU2	YMU3	YMU4	YMU5
OTU1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	0	91	0	0	0	0	0	0	1	0	5	0	2	0	0	1	1	5	0	0	4	4	0	15	1	0	13	0	10	1	0	0	0	0	0	0	0	0	0	0	3	0	18	3	1	5	2	3	0	0	2	0	0	1	13	0	0	0	1	0	0	8	0	0	0	2	6	0	3	0	0	0	0	0
OTU1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	17	13	2	1	0	2	38	21	4	31	7	0	0	0	0	0	1	0	0	1	0	0	5	20	13	53	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU163	0	15	10	1	1	2	13	31	1	1	3	3	0	6	1	4	1	1	20	2	8	9	5	13	32	9	69	72	176	152	154	12	14	14	75	10	230	44	260	1	475	243	178	202	138	246	133	195	259	130	41	901	130	1121	318	160	137	409	281	10	9	17	114	32	236	219	236	201	518	73	39	402	169	80	107	183	102	245	471	61	240	100	356	360	163	255	382	975	54	117	576	305	590	1120	201	860	174	30	1161	457	634	497
OTU1630	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	2	7	0	0	0	1	4	2	6	1	0	4	1	6	22	29	91	8	34	1	3	0	12	0	7	10	10	2	6	4	0	0	0	0	0	0	0	0	0	0	2	1	12	1	3	4	5	4	3	3	6	4	20	14	9	4	1	4	3	17	11	4	0	23	5	45	4	6	1	0	1	0	1
OTU1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	13	5	0	0	0	0	1	9	4	0	95	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	1	0	5	1	0	0	0	3	0	16	4	23	4	13	12	16	45	3	0
OTU1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0
OTU1634	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	4	0	0	6	0	24	0	0	4	3	2	8	2	0	6	1	6	11	8	0	0	0	0	1	3	1	8	6	0	2	2	0	0	8	9	0	0	1	0	0	0	30	0	4	2	0	0	0	6	0	1	0	1	7	4	2	1	3	2	0	47	2
OTU1635	0	0	0	0	0	0	0	0	0	0	0	0	141	0	1	0	815	0	0	0	0	0	0	0	0	0	2	0	2	1	3	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	1	1	2	0	2	0	0	64	1	17	15	0	0	0	0	0	0	5	0	0	0	0	0	1	0	2	2	2	0	0	2	0	0	2	2	2	0	4	2	0	0	1	2	0	0	1	3	0	1	0	0	0	0	0	0
OTU1636	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	3	40	80	173	10
OTU1637	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	35	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	0	0	69	1	3	3	4	0	3	2	0	0	38	1	26	0	1	0	0	0	0	0	0	0	0
OTU1638	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	16	0	63	4	9	0	0	0	0	0	16	9	13	0	43	12	8	1	3	1	0	3	2	13	2	1	5	2	0	2	19	0	1	0	0	0	0	0	17	0	7	8	0	8	20	0	0	4	9	28	18	21	5	7	11	3	1	0	7	1	8	23	24	4	8	20	6	9	4	2	0	1	0	0	1	0
OTU1639	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	22	6	1	13	0	0	0	2	0	11	0	3	2	18	2	3	3	3	1	2	7	11	2	4	3	14	0	4	1	2	2	4	0	0	0	0	0	41	7	63	12	60	0	0	2	0	10	7	1	4	32	0	4	7	0	10	8	6	0	2	7	48	0	4	1	3	5	12	14	2	0	4	38	6	65
OTU164	0	7	5	3	0	0	0	3	3	1	8	1	5	0	4	2	0	1	3	0	4	0	0	1	15	0	24	10	65	10	9	1	0	0	14	0	16	82	185	0	5319	167	212	22	12	45	24	7	76	52	64	17	29	31	25	30	112	12	28	0	0	0	0	0	0	0	0	0	0	114	303	120	49	92	134	44	27	30	672	13	97	21	16	18	8	9	56	189	221	116	33	167	12	33	17	35	12	0	1	0	0	0
OTU1640	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	31	0	13	7	18	0	0	0	0	0	2	3	0	0	0	6	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	21	23	1	0	3	1	6	0	0	0	0	0	4	4	0	19	6	7	0	0	1	0	2	0	0	0	0	0
OTU1641	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	1	0	0	0	0	0	0	6	5	1	34	3	1	0	0	0	0	1	0	0	0	0	1	179	0	3	9	1	7	5	1	2	0	6	0	0	2	0	2	0	2	0	0	0	0	0	1	0	8	4	1	0	0	0	0	0
OTU1642	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	18	0	0	16	18	0	2	0	0	19	0	0	0	0	12	2	3	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	0	0	2	2	0	1	0	0	4	1	0	0	0	1	0	0	0	0	0	15	2	3	113	0	1	0	0	0	0	0
OTU1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	19	2	0	16	0	0	1	0	2	3	1	0	0	0	0	0	18	50	59	17	7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	1	0	0	2	0	0	26
OTU1644	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1	0	12	1	25	0	13	9	31	39	1	1	0	1	1	60	31	8	7	2	3	1	4	0	0	0	16	5	4	4	18	1	1	1	2	4	2	1	2	1	3	0	0	61	174	10	2	17	2	2	0	7	5	177	1	123	40	0	111	0	3	0	5	0
OTU1645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	5	4	0	5	0	0	0	0	0	4	0	0	0	20	0	0	0	1	1	0	0	2	3	1	4	0	0	0	0	0	0	2	1	0	0	0	5	21	12	32	12	29	1	1	0	16	3	1	1	2	0	5	1	0	0	0	4	0	3	0	3	2	2	0	0	0	1	2	5	2	19	75	0	5	4
OTU1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0
OTU1647	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	6	6	2	6	29	0	0	0	0	0	10	1	3	0	31	16	9	3	2	0	3	1	10	20	0	10	1	2	2	3	1	4	2	0	0	0	0	3	35	76	55	14	18	0	7	2	2	13	2	7	2	2	41	3	3	0	7	1	5	4	5	5	18	5	6	3	3	8	2	1	3	29	94	3	72	46
OTU1648	0	5	2	0	0	0	0	12	1	0	0	1	0	1	0	0	0	0	0	0	0	4	4	0	0	3	51	42	161	9	37	0	0	1	1	0	133	104	100	0	12	26	34	2	7	15	12	1	9	3	5	6	94	11	4	8	58	5	1	4	0	0	0	0	0	1	0	0	1	18	178	6	4	5	61	338	54	133	1	81	20	47	3	28	3	4	127	35	79	7	54	5	1	11	8	5	5	0	0	0	0	0
OTU1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	45	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	2	3	0	2	0	9	1	2	2	0	0	1	0	0	0	0	0	0	24	22	0	0	11	1	22	9	0	0	7	0	1	0	0	0	2	0	0	0	4	0	0	3	0	3	0	0	18	6	5	0	0	0	0	0	0	0
OTU165	0	0	4	0	0	3	4	15	0	0	0	0	0	2	0	2	0	0	4	0	7	10	2	15	1	3	89	48	0	104	23	4	11	0	10	3	312	0	144	0	21	38	18	42	67	30	18	40	105	33	0	43	90	25	78	18	32	50	41	0	1	0	7	13	87	93	210	2	334	27	24	19	53	22	160	111	11	13	29	15	51	20	54	9	10	64	33	21	8	25	323	226	103	131	140	80	99	491	335	648	254	332
OTU1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	2	0	0	21	0	0	3	0	1	0	0	0	0	0	0	0	0	2	7	103	1	1	0	0	0	0	0	0	0	3	0	0	13	4	1	0	0	10	0	6	17	0	2	3	0	5	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
OTU1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	25	0	0	0	2	0	2	0	0	0	0	0	0	0	23	10	2	5	65	0	0	0	1	0	2	11	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	1	0	0	19	0	0	0	0	0	0	0	0	1	38	14	1	0	0	1	0	2	0	0
OTU1652	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	19	16	0	0	0	1	16	7	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	23	0	4	0	0	0	1	0	2	0	0	7	0	0	0	0	5	0	0	25
OTU1654	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	5	0	2	0	0	0	2	94	59	60	0	1	1	0	0	0	0	0	9	22	30	10	13	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	1	0	3	0	0	20	19	0	0	3	0	0	0	1	0	1	32	0	17	1	36	1	1	0	1	0
OTU1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	118	1	0	0	4	0	2	0	0	0	0	20	52	14	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	8	0	0	0	0	0	0
OTU1656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	10	4	0	0	0	1	6	4	0	0	0	1	43	9	10	34	183	0	14	0	1	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	11	0
OTU1657	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	55	58	36	3	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	35	0	35	0
OTU1658	0	3	0	0	0	0	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	0	35	0	0	0	0	1	0	0	0	5	0	0	0	0	2	4	2	7	11	16	1	0	25	12	6	1	1	2	4	21	0	0	0	0	1	57	28	47	11	40	0	0	2	8	1	0	0	0	0	7	4	2	1	2	10	3	0	0	1	0	4	0	9	4	9	3	19	24	0	119	95	47	59
OTU1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	1	0	0	24	20	111	7	70	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0
OTU166	0	5	0	5	0	2	0	70	0	0	1	2	0	5	4	0	0	0	0	0	0	0	0	0	0	1	2	3	2	2	756	0	0	0	40	0	1	3	16	0	13	3	2	4	13	5	435	7	5	2	0	6	3	24	12	8	8	16	7	0	0	1	1	15	1	0	2	0	1	2	1	7	5	10	4	2612	4	5	6	8	6	8	2	3	8	0	4	1818	3	7	1	7	22	32	18	13	6	3	3	0	1	0
OTU1660	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	2	0	0	8	0	0	0	0	1	0	4	0	8	0	2	6	0	0	5	0	0	0	0	2	0	10	0	1	6	1	1	0	2	1	0	0	0	1	62	62	36	7	119	0	11	0	0	1	0	0	8	3	0	0	0	1	1	0	0	3	2	8	7	0	8	0	0	0	0	26	0	0	47	0	55	31
OTU1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	206	0	0
OTU1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	4	0	59	23	163	74	0
OTU1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
OTU1664	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	84	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	63
OTU1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	26	32	1	2	0	0	0	0	10	0	0	6	60	19	3	3	0	0	0	0	0	1	0	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	3	9	0	8	2	27	0	0	0	0	2
OTU1666	0	0	0	0	0	0	0	3	0	0	2	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	51	0	1	0	0	0	0	0	2	0	0	1	154	34	0	0	1	0	0	0	0	4	6	0	3	4	0	3	0	4	0	0	0	0	1	0	0	1	1	0	0	2	0	5	0	1	0	3	0	0	0	1	1	0	2	0	0	2	12	0	1	0	118	4	15	0	1	0	0	0	0	0	0
OTU1667	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	1	0	0	0	0	0	35	13	48	22	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	0	13	0
OTU1668	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	6	0	2	7	0	2	0	0	5	0	0	13	0	3	0	0	0	1	0	3	9	6	2	0	11	1	0	11	9	2	1	0	0	0	2	0	0	1	70	1	0	0	0	0	3	0	0	0	16	5	0	22	1	0	5	2	25	0	0	1	1	0	4	0	0	0	2	0	0	7	0	0	0	0	3
OTU1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	35	13	1	2	0	0	0	1	6	0	0	0	0	0	0	8	6	7	4	35	4	0	1	1	0	0	7	5	14	4	11	0	0	0	1	0	1	0	0	0	2	1	2	8	9	10	0	0	6	0	0	0	0	9	2	0	6	0	0	5	11	1	1	1	15	0	9	11	11	0	0	0	0	0
OTU167	0	1	3	3	0	0	2	1	1	0	1	0	1	0	1	2	0	0	7	0	2	2	4	0	11	4	6	355	0	336	15	2	2	1	11	6	1	7	4	4	1	1	1	101	45	31	259	164	73	57	0	21	144	63	83	127	12	164	90	8	2	1	0	6	27	75	137	5	447	1	5	9	33	180	0	4	18	0	154	4	85	156	90	52	19	75	2	4	2	49	30	120	41	61	96	263	274	5	553	1404	549	1692
OTU1670	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	38	0	1	0	9	0	0	0	1	0	10	11	37	0	0	0	0	0	1	0	0	0	0	1	0	0	14	0	0	0	25	0	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	85	47	2	0	27	0	0	1	4	0	1	20	7	29	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU1671	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	1	0	1	0	0	0	0	4	15	0	36	2	7	3	1	0	7	2	0	1	0	0	6	0	2	3	11	2	0	0	0	0	0	0	0	6	0	0	1	6	10	6	9	0	4	3	4	7	0	15	0	7	1	2	3	3	0	6	4	0	5	7	2	1	13	1	3	0	0	0	2	4
OTU1672	0	3	6	0	0	0	2	0	0	0	0	9	2	1	1	0	4	0	0	0	2	0	2	0	0	0	7	15	69	1	70	0	0	0	0	0	40	10	14	0	289	61	112	0	2	3	8	12	0	5	5	5	1	6	24	4	5	1	1	0	5	0	0	3	0	2	1	0	1	0	3	0	0	0	1	5	9	15	4	12	10	19	529	4	12	4	21	5	20	0	2	0	1	36	17	5	7	0	0	0	0	0
OTU1673	0	3	0	0	0	0	0	1	0	0	0	3	0	10	0	0	1	0	0	0	0	1	0	0	1	0	0	3	0	12	0	3	0	0	1	0	1	13	1	0	1	4	0	28	26	14	18	7	0	0	0	6	1	1	19	26	26	5	7	1	0	0	0	0	1	0	0	0	1	1	2	4	1	0	32	1	2	0	4	0	1	11	8	0	0	3	5	0	4	0	0	0	23	4	3	3	5	0	0	0	0	0
OTU1674	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	7	26	1	3	2	1	0	5	0	2	0	0	1	6	37	164	12	3	8	11	0	0	1	0	5	23	23	16	7	54	2	3	1	0	0	1	68	57	7	27	0	6	52	0	1	0	0	1	2	0	4	0	28	33	23	53	1	5	2	8	1	5	8	15	2	27	21	60	2	0	2	1	0
OTU1675	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0	1	1	1	0	5	3	0	8	8	4	7	13	0	1	0	1	4	0	15	7	20	8	5	0	0	0	0	0	90	33	34	37	30	1	0	0	1	0	0	3	0	0	0	0	0	1	8	1	2	11	1	9	0	0	12	0	2	1	1	5	13	5	10	0	4	14
OTU1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	234	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU1677	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	1	0	0	2	1	2	0	2	0	1	1	57	1	0	133	64	87	65	25	20	14	0	8	5	8	11	14	2	29	78	1	0	4	0	1	84	3	0	0	2	1	17	0	6	0	1	3	2	1	2	1	37	16	45	154	14	19	3	30	11	0	7	3	22	23	4	27	8	0	2	0	1	0
OTU1678	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	10	17	0	0	0	0	0	0	0	0	1	2	3	0	1	0	0	0	0	0	0	31	109	119	32	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
OTU1679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	127	0	5	0	0	0	0	0	0	0	0	23	0	0	0	0	2	0	0
OTU168	0	5	1	4	0	0	7	2	0	0	0	4	1	8	0	658	938	0	120	2	0	5	0	8	10	11	1	2	1	19	0	8	6	6	15	7	6	0	7	0	0	8	3	3	0	2	0	10	1	0	0	5	1	1	2	9	2	11	6	5	6064	2	606	25	14	10	22	26	37	0	6	2	1	0	4	0	6	0	1	0	9	0	352	1	39	1	67	4	0	3	0	1	6	14	3	7	3	26	16	17	19	2
OTU1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	2	62	0	180	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	2	0
OTU1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	1	1	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	3	15	55	56	71	48	54
OTU1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	10	59	0	0	9	141	42	7
OTU1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0
OTU1684	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	35	33	25	0	5	0	1	0	0	0	0	8	0	0	2	0	0	8	0	0	2	0	8	0	1	0	0	3	3	3	1	3	9	0	0	0	0	0	20	25	1	0	4	1	6	0	1	2	1	0	0	5	0	6	2	3	14	17	5	4	0	3	0	0	0	3	0	0	0	3	0	0	0	0	1	0
OTU1685	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	4	0	3	0	0	0	1	0	4	0	14	68	21	5	37	19	0	0	1	0	0	0	0	0	1	6	5	0	4	0	0	0	0	0	0	0	0	0	0	5	2	5	0	0	12	2	0	0	0	0	2	3	0	4	0	0	1	2	0	0	0	6	0	2	5	20	66	0	0	0	1	2
